http://www.latimes.com/,200
http://www.latimes.com/local/weather/?regionalZipCode=90012,200
http://www.latimes.com/visuals/video,301
http://www.latimes.com/world/middleeast/,200
http://www.latimes.com/travel/deals/la-tr-parktips10-yosemite-glacier-20161001-snap-story.html,200
http://www.latimes.com/local/california/la-me-1002-lopez-poet-laureate--20160929-snap-story.html,200
http://www.latimes.com/travel/deals,301
http://www.latimes.com/sports/sportsnow/,200
http://www.latimes.com/sports/highschool/la-sp-vi-helping-veterans-become-sports-officials-20161001-premiumvideo.html,200
http://www.latimes.com/opinion/editorials/la-ed-proposition-56-20160926-snap-story.html,200
http://www.latimes.com/business/la-fi-october-shopping-20161001-snap-story.html,200
http://www.latimes.com/travel/la-tr-national-park-tips-sg-storygallery.html,200
http://www.latimes.com/entertainment/herocomplex/la-et-hc-luke-cage-comics-hip-hop-20160928-snap-story.html,200
http://www.latimes.com/world/la-fg-colombia-farc-peace-20161002-snap-story.html,200
http://www.latimes.com/opinion/op-ed/,200
http://www.latimes.com/local/weather/?regionalZipCode=90210,200
http://www.latimes.com/videos/,301
http://www.latimes.com/travel/,200
http://www.latimes.com/local/lanow/la-me-ln-use-of-force-death-pasadena-police-20160930-snap-story.html,200
http://www.latimes.com/local/,200
http://www.latimes.com/politics/la-na-pol-trump-taxes-20161001-snap-story.html,200
http://www.latimes.com/health/la-he-hyperbody-gym-rat-20160912-snap-story.html,200
http://www.latimes.com/travel/deals/la-tr-parktips10-yosemite-glacier-20161001-snap-storyamp.html,200
http://www.latimes.com/sports/nfl/la-sp-chargers-saints-20161002-snap-story.html,200
http://www.latimes.com/local/moments/la-me-scm-raindrops-palm-trees-20160106-story.html,200
http://www.latimes.com/entertainment/,200
http://www.latimes.com/entertainment/movies/la-et-mn-miss-peregrine-review-20160926-snap-story.html,200
http://www.latimes.com/fashion/la-ig-fashion-20160929-snap-story.html,200
http://www.latimes.com/entertainment/tv/,200
http://www.latimes.com/world/,200
http://www.latimes.com/health/la-he-meditation-for-beginners-20160919-snap-story.html,200
http://www.latimes.com/business/technology/la-fi-tn-silicon-valley-ergonomics-20160928-snap-story.html,200
http://www.latimes.com/world/latest/,200
http://www.latimes.com/travel/deals/la-tr-parktips5-rocky-grand-lake-20160926-snap-story.html,200
http://www.latimes.com/health/la-he-toughest-workouts-in-la-20160911-snap-story.html,200
http://www.latimes.com/entertainment/arts/,200
http://www.latimes.com/travel/deals/la-tr-parktips6-prismatic-spring-20160927-snap-story.html,200
http://www.latimes.com/opinion/op-ed/la-oe-yaalon-iran-threat-20160929-snap-story.html,200
http://www.latimes.com/local/latest/,301
http://www.latimes.com/local/weather/?regionalZipCode=91109,200
http://www.latimes.com/la-me-lapd-shooting-presser-20161001-video-premiumvideo.html,200
http://www.latimes.com/sports/highschool/,200
http://www.latimes.com/travel/deals/la-tr-parktips3-lassen-20160924-snap-story.html,200
http://www.latimes.com/business/la-fi-travel-briefcase-trump-20161001-snap-story.html,200
http://www.latimes.com/travel/deals/la-tr-las-vegas-robin-leach-shows-closing-20160921-snap-story.html,200
http://www.latimes.com/travel/deals/la-tr-parktips4-prairie-redwoods-20160925-snap-story.html,200
http://www.latimes.com/sports/more/,200
http://www.latimes.com/visuals/photography/la-rams-vs-cardinals-20161002-photogallery.html,200
http://www.latimes.com/world/la-fg-philippine-president-jews-hitler-20161002-snap-story.html,200
http://www.latimes.com/local/lanow/la-me-zoos-20161002-snap-story.html,200
http://www.latimes.com/opinion/op-ed/la-oe-gordis-shimon-peres-jeffersonian-zionist-20160930-snap-story.html,200
http://www.latimes.com/world/la-na-hurricane-matthew-20161001-snap-story.html,200
http://www.latimes.com/travel/deals/la-tr-parktips11-yosemite-high-20161002-snap-story.html,200
http://www.latimes.com/local,301
http://www.latimes.com/politics/essential/,301
http://www.latimes.com/health/la-he-flywheel-20160911-snap-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-dolly-parton-hollywood-bowl-review-20161002-snap-story.html,200
http://www.latimes.com/entertainment/music/,200
http://www.latimes.com/local/lanow/la-me-ln-third-night-protests-el-cajon-20160930-snap-story.html,200
http://www.latimes.com/world/la-fg-ethiopia-stampede-20161002-snap-story.html,200
http://www.latimes.com/travel/deals/la-tr-webbuzz-20160922-snap-story.html,200
http://www.latimes.com/local/moments/la-me-scm-under-the-red-20160121-story.html,200
http://www.latimes.com/food/dailydish/la-fo-seeds-on-ice-book-20160927-snap-story.html,200
http://www.latimes.com/local/abcarian/,301
http://www.latimes.com/sports/latest/,200
http://www.latimes.com/science/sciencenow/la-sci-sn-science-debate-clinton-trump-20160926-snap-story.html,200
http://www.latimes.com/business/technology/,200
http://www.latimes.com/food/dailydish/la-dd-delivery-pizza-robots-20160927-snap-story.html,200
http://www.latimes.com/world/la-fg-hurricane-matthew-20161002-snap-story.html,200
http://www.latimes.com/food/dailydish/,200
http://www.latimes.com/fashion/la-ig-sarah-jessica-parker-20160930-snap-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-reginald-pasadena-police-20161001-snap-story.html,200
http://www.latimes.com/world/middleeast/la-fg-egypt-migrants-20160922-snap-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-i-daniel-blake-ken-loach-nyff-20161002-snap-story.html,200
http://www.latimes.com/local/weather/?regionalZipCode=90814,200
http://www.latimes.com/visuals/photography/la-vin-scully-last-broadcast-20161002-photogallery.html,200
http://www.latimes.com/local/moments/la-me-scm-urban-adventures-20160104-story.html,200
http://www.latimes.com/world/middleeast/la-fg-israel-outpost-snap-story.html,200
http://www.latimes.com/opinion/op-ed/la-ol-josh-kun-macarthur-genius-20160928-snap-htmlstory.html,200
http://www.latimes.com/local/california/la-me-elcajon-tactics-20161001-snap-story.html,200
http://www.latimes.com/world/middleeast/la-fg-syria-ceasefire-20160912-snap-story.html,200
http://www.latimes.com/business/la-fi-bayer-pesticide-20160930-snap-story.html,200
http://www.latimes.com/business/technology/la-fi-tn-hyperloop-one-dismissal-20160930-snap-story.html,200
http://www.latimes.com/travel/la-tr-letters-20160922-snap-story.html,200
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-hillary-clinton-lands-a-big-ohio-1475453859-htmlstory.html,200
http://www.latimes.com/science/sciencenow/la-sci-sn-bumblebee-emotions-20160929-snap-story.html,200
http://www.latimes.com/local/moments/la-me-scm-century-city-fountain-20160119-story.html,200
http://www.latimes.com/business/la-fi-torrance-memorial-infections-20161002-snap-story.html,200
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-sanders-defends-clinton-remarks-on-1475431826-htmlstory.html,200
http://www.latimes.com/science/sciencenow/la-sci-sn-teen-birth-rate-20160928-snap-story.html,200
http://www.latimes.com/science/sciencenow/la-sci-sn-rosetta-mission-ends-20160929-snap-story.html,200
http://www.latimes.com/health/la-he-hyperbody-video-20160927-premiumvideo.html,200
http://www.latimes.com/opinion/opinion-la/la-ed-bedroom-dwellers-hillary-clinton-20161002-snap-story.html,200
http://www.latimes.com/local/weather/,200
http://www.latimes.com/world/middleeast/la-fg-syria-fuah-siege-20160922-snap-story.html,200
http://www.latimes.com/local/lanow/la-me-lapd-crime-redeploy-20161001-snap-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-protester-garcetti-egg-20161002-snap-story.html,200
http://www.latimes.com/health/,200
http://www.latimes.com/food/,200
http://www.latimes.com/sports/angels/,200
http://www.latimes.com/sports/dodgers/la-sp-dodgers-giants-20161002-snap-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-man-arrested-starting-cedar-fire-20160929-snap-story.html,200
http://www.latimes.com/sports/mlb/,200
http://www.latimes.com/travel/deals/la-tr-las-vegas-supercross-monster-energy-cup-20160929-snap-story.html,200
http://www.latimes.com/local/la-bio-robin-abcarian-staff.html,200
http://www.latimes.com/local/lanow/la-me-ln-loma-fire-grows-santa-cruz-mountains-20160928-snap-story.html,200
http://www.latimes.com/business/autos/,200
http://www.latimes.com/world/middleeast/la-fg-russia-syria-snap-story.html,200
http://www.latimes.com/world/mexico-americas/,200
http://www.latimes.com/travel/deals/la-tr-films-20160915-snap-story.html,200
http://www.latimes.com/local/moments/,200
http://www.latimes.com/science/sciencenow/la-sci-sn-baby-dna-20160927-snap-story.html,200
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-giuliani-calls-trump-an-absolute-1475422952-htmlstory.html,200
